id,name,height,label
51995,David,157,:Employee
51996,Bob,193,:Dipendent
51997,Alice,169,:Boss
51998,Alice,199,:Employee
51999,Bob,182,:Employee
52000,Bob,169,:Boss
52001,Charlie,157,:User
52002,Alice,164,:Boss
52003,Luca,196,:Dipendent
52004,David,157,:Boss
52005,Bob,159,:Employee
52006,Bob,160,:Employee
52007,Bob,176,:User
52008,Bob,171,:Employee
52009,David,188,:User
52010,Luca,200,:User
52011,Luca,190,:Dipendent
52012,Alice,151,:Boss
52013,Luca,200,:Dipendent
52014,Bob,171,:Employee
52015,David,198,:Dipendent
52016,David,176,:Dipendent
52017,Luca,160,:Boss
52018,Bob,184,:Dipendent
52019,Charlie,184,:User
52020,Bob,187,:Employee
52021,Alice,199,:Boss
52022,David,158,:Dipendent
52023,Alice,150,:User
52024,Charlie,168,:Dipendent
52025,Luca,154,:Dipendent
52026,Luca,165,:Employee
52027,Luca,167,:Boss
52028,David,178,:User
52029,Luca,173,:Boss
52030,Alice,181,:User
52031,Charlie,172,:User
52032,Alice,153,:Dipendent
52033,Luca,161,:Boss
52034,Bob,168,:Boss
52035,Charlie,181,:Employee
52036,Alice,158,:Boss
52037,Alice,159,:Boss
52038,David,184,:Employee
52039,Bob,153,:Dipendent
52040,Charlie,154,:User
52041,Bob,161,:User
52042,Charlie,163,:User
52043,Luca,186,:Boss
52044,Alice,154,:Boss
52045,Charlie,163,:User
52046,Charlie,186,:User
52047,David,172,:Boss
52048,Luca,181,:User
52049,Bob,172,:Employee
52050,Alice,153,:Boss
52051,Bob,186,:Boss
52052,Bob,193,:Employee
52053,Charlie,158,:Dipendent
52054,David,156,:Employee
52055,Alice,181,:User
52056,Bob,160,:Employee
52057,Luca,185,:Boss
52058,David,195,:Employee
52059,Charlie,194,:Employee
52060,Bob,153,:Employee
52061,Charlie,154,:Employee
52062,Bob,194,:Dipendent
52063,Alice,175,:Dipendent
52064,Luca,158,:Dipendent
52065,Charlie,162,:Employee
52066,Charlie,192,:User
52067,Luca,180,:User
52068,David,159,:Boss
52069,Alice,190,:Dipendent
52070,Alice,173,:Boss
52071,Luca,190,:Dipendent
52072,Bob,174,:Employee
52073,Charlie,165,:Boss
52074,David,199,:Dipendent
52075,Bob,177,:User
52076,David,190,:User
52077,Charlie,173,:User
52078,Bob,171,:Boss
52079,Luca,192,:Employee
52080,Alice,155,:Dipendent
52081,Luca,190,:User
52082,Luca,179,:Employee
52083,Bob,167,:User
52084,David,160,:Boss
52085,Alice,191,:Dipendent
52086,Alice,189,:Dipendent
52087,Bob,165,:Employee
52088,Luca,152,:Boss
52089,David,172,:User
52090,Bob,167,:User
52091,David,189,:User
52092,Alice,166,:Employee
52093,David,169,:Employee
52094,Bob,171,:Dipendent
52095,Charlie,155,:Dipendent
52096,Bob,158,:Employee
52097,Luca,197,:Dipendent
52098,David,200,:Employee
52099,Bob,151,:Employee
52100,Charlie,167,:Boss
52101,Charlie,168,:Boss
52102,Charlie,170,:Boss
52103,Alice,171,:User
52104,David,185,:Dipendent
52105,Charlie,160,:Boss
52106,David,174,:Employee
52107,Alice,164,:Dipendent
52108,Charlie,154,:Dipendent
52109,David,164,:Boss
52110,Luca,160,:Employee
52111,Charlie,198,:Boss
52112,Luca,165,:Dipendent
52113,Luca,165,:Employee
52114,Charlie,166,:Dipendent
52115,Bob,178,:Employee
52116,Bob,191,:User
52117,Charlie,167,:User
52118,Luca,199,:Dipendent
52119,David,186,:Dipendent
52120,Bob,176,:User
52121,Alice,186,:Employee
52122,Charlie,178,:Boss
52123,Alice,168,:Dipendent
52124,Bob,150,:User
52125,Luca,171,:Boss
52126,Charlie,183,:Dipendent
52127,Charlie,169,:User
52128,David,178,:Employee
52129,Charlie,181,:User
52130,Charlie,180,:User
52131,Alice,192,:Dipendent
52132,Alice,158,:Employee
52133,Bob,175,:Employee
52134,Luca,162,:Boss
52135,Alice,178,:Boss
52136,Luca,184,:User
52137,David,153,:User
52138,Alice,199,:Boss
52139,David,175,:Employee
52140,Alice,195,:User
52141,Luca,168,:Boss
52142,David,192,:Dipendent
52143,Charlie,155,:User
52144,Bob,199,:User
52145,Alice,188,:Employee
52146,Luca,175,:Dipendent
52147,Alice,176,:Boss
52148,Charlie,157,:User
52149,Bob,193,:Employee
52150,David,166,:Employee
52151,Alice,153,:Boss
52152,Bob,165,:Boss
52153,Charlie,153,:Employee
52154,Charlie,161,:User
52155,Luca,162,:Dipendent
52156,Luca,179,:User
52157,Alice,166,:User
52158,Luca,170,:Boss
52159,Alice,167,:Dipendent
52160,David,187,:User
52161,Charlie,183,:Employee
52162,Luca,172,:Employee
52163,Alice,188,:User
52164,Charlie,180,:Boss
52165,Bob,159,:Employee
52166,Luca,154,:Boss
52167,Alice,173,:Employee
52168,Alice,194,:User
52169,Charlie,165,:Employee
52170,Luca,161,:Employee
52171,Bob,177,:Boss
52172,Bob,154,:Dipendent
52173,David,159,:Boss
52174,Luca,198,:Employee
52175,Charlie,166,:Dipendent
52176,David,152,:Employee
52177,Charlie,181,:Employee
52178,David,152,:Employee
52179,David,174,:User
52180,Luca,163,:User
52181,Alice,185,:Dipendent
52182,Alice,194,:Dipendent
52183,Alice,179,:Boss
52184,Alice,169,:Dipendent
52185,Bob,175,:Boss
52186,Bob,183,:Employee
52187,Charlie,172,:Employee
52188,David,184,:Employee
52189,Charlie,188,:Dipendent
52190,Luca,175,:User
52191,Alice,181,:Employee
52192,Bob,190,:Employee
52193,Charlie,198,:Dipendent
52194,Luca,166,:Boss
52195,David,151,:Boss
52196,Charlie,186,:Boss
52197,David,199,:User
52198,Charlie,187,:Employee
52199,Charlie,170,:Boss
52200,Luca,187,:Dipendent
52201,Luca,174,:Dipendent
52202,Alice,183,:Boss
52203,David,167,:Boss
52204,Luca,160,:User
52205,Bob,185,:User
52206,Luca,180,:User
52207,Alice,174,:Employee
52208,Charlie,171,:User
52209,Alice,174,:Boss
52210,Bob,156,:Boss
52211,David,154,:User
52212,Alice,153,:Boss
52213,Charlie,197,:Dipendent
52214,Charlie,161,:Dipendent
52215,Luca,192,:User
52216,Charlie,187,:Dipendent
52217,Bob,178,:Employee
52218,Bob,190,:User
52219,Bob,153,:Employee
52220,Bob,156,:Boss
52221,Alice,173,:Boss
52222,Alice,185,:User
52223,Luca,154,:User
52224,Luca,180,:User
52225,Luca,176,:Boss
52226,Bob,168,:User
52227,Charlie,167,:Dipendent
52228,Alice,196,:Boss
52229,David,191,:Boss
52230,Alice,196,:User
52231,Charlie,197,:Dipendent
52232,Alice,193,:Dipendent
52233,David,192,:Dipendent
52234,Alice,184,:Employee
52235,Luca,153,:Employee
52236,Bob,186,:Boss
52237,Charlie,160,:Boss
52238,Luca,174,:Employee
52239,Bob,173,:Employee
52240,Luca,155,:Employee
52241,Luca,152,:User
52242,Luca,194,:Dipendent
52243,Charlie,154,:Employee
52244,David,182,:User
52245,Charlie,162,:Boss
52246,Luca,186,:User
52247,Alice,163,:Employee
52248,David,198,:Boss
52249,Bob,178,:Boss
52250,Charlie,182,:Boss
52251,Charlie,190,:Boss
52252,Bob,151,:User
52253,David,175,:Employee
52254,Luca,164,:User
52255,Charlie,200,:Boss
52256,Charlie,157,:User
52257,Alice,180,:Boss
52258,Alice,184,:Dipendent
52259,Alice,190,:Dipendent
52260,Alice,189,:Employee
52261,Bob,176,:Boss
52262,David,196,:Employee
52263,Luca,192,:Boss
52264,David,181,:Boss
52265,Charlie,169,:User
52266,Charlie,160,:Boss
52267,Alice,165,:Boss
52268,Bob,169,:Boss
52269,Alice,196,:User
52270,Luca,191,:Dipendent
52271,Bob,186,:Employee
52272,David,157,:Boss
52273,David,200,:Employee
52274,David,191,:Boss
52275,Bob,186,:Employee
52276,Alice,174,:Employee
52277,Alice,164,:Employee
52278,Alice,169,:Dipendent
52279,Bob,160,:User
52280,Alice,191,:Employee
52281,Luca,192,:Employee
52282,Luca,176,:Employee
52283,Luca,197,:Boss
52284,David,176,:Dipendent
52285,David,179,:User
52286,Charlie,154,:User
52287,Bob,158,:Boss
52288,David,197,:User
52289,Luca,151,:Boss
52290,Alice,187,:Employee
52291,David,167,:Dipendent
52292,Charlie,193,:Boss
52293,Luca,157,:Boss
52294,Alice,179,:User
52295,Charlie,163,:User
52296,Luca,176,:Boss
52297,Alice,178,:Boss
52298,Luca,160,:User
52299,Bob,165,:Boss
52300,Alice,187,:User
52301,Charlie,167,:Dipendent
52302,Charlie,166,:Employee
52303,Charlie,164,:Employee
52304,Alice,162,:User
52305,Charlie,150,:Dipendent
52306,Alice,162,:Boss
52307,Alice,199,:Boss
52308,Bob,198,:User
52309,David,151,:Employee
52310,Alice,172,:Dipendent
52311,Charlie,199,:Dipendent
52312,Alice,199,:Dipendent
52313,Charlie,197,:Boss
52314,Bob,189,:User
52315,Alice,177,:Employee
52316,David,188,:Dipendent
52317,Luca,200,:Boss
52318,Charlie,173,:User
52319,Charlie,152,:Boss
52320,Luca,164,:Boss
52321,Bob,171,:Employee
52322,Luca,188,:Boss
52323,David,157,:Boss
52324,Alice,162,:Boss
52325,David,155,:User
52326,Alice,200,:Dipendent
52327,Alice,170,:Dipendent
52328,Bob,170,:Employee
52329,Alice,184,:User
52330,Alice,176,:Dipendent
52331,David,183,:Employee
52332,Charlie,196,:Boss
52333,Charlie,156,:Employee
52334,David,152,:User
52335,David,197,:Dipendent
52336,Bob,163,:Dipendent
52337,Charlie,190,:User
52338,Charlie,175,:Boss
52339,David,189,:User
52340,Alice,185,:Boss
52341,Charlie,156,:Employee
52342,Luca,154,:Employee
52343,David,150,:Boss
52344,Luca,166,:User
52345,Luca,190,:Dipendent
52346,Luca,199,:User
52347,Alice,177,:Dipendent
52348,Charlie,151,:User
52349,Alice,195,:Dipendent
52350,Bob,156,:Employee
52351,Charlie,152,:Employee
52352,Luca,177,:User
52353,Luca,193,:Dipendent
52354,Luca,155,:Dipendent
52355,David,153,:Boss
52356,Charlie,166,:Employee
52357,Alice,192,:Boss
52358,David,176,:User
52359,David,164,:Dipendent
52360,Alice,165,:Employee
52361,David,152,:User
52362,Charlie,186,:Dipendent
52363,Alice,159,:User
52364,Bob,152,:Employee
52365,Alice,168,:User
52366,David,178,:Dipendent
52367,Alice,193,:Employee
52368,Alice,178,:User
52369,Charlie,182,:User
52370,Alice,168,:Boss
52371,Bob,172,:User
52372,Alice,174,:User
52373,Charlie,179,:Dipendent
52374,Alice,185,:Dipendent
52375,Bob,185,:Dipendent
52376,Alice,167,:User
52377,David,153,:Employee
52378,Luca,173,:User
52379,Alice,150,:Employee
52380,Charlie,179,:User
52381,Alice,166,:Dipendent
52382,Alice,189,:Dipendent
52383,David,171,:Dipendent
52384,David,155,:Employee
52385,David,173,:User
52386,Bob,176,:Employee
52387,David,179,:Dipendent
52388,Alice,150,:Dipendent
52389,Bob,164,:Dipendent
52390,Alice,160,:Employee
52391,Bob,178,:User
52392,Luca,168,:User
52393,Charlie,168,:Employee
52394,Alice,160,:Employee
52395,Luca,171,:Dipendent
52396,David,195,:Boss
52397,Luca,183,:User
52398,Bob,152,:Boss
52399,Charlie,155,:Boss
52400,Charlie,173,:User
52401,Alice,174,:Dipendent
52402,Bob,180,:Employee
52403,Charlie,163,:Dipendent
52404,Alice,179,:User
52405,David,160,:User
52406,David,167,:User
52407,Charlie,191,:Dipendent
52408,Charlie,159,:User
52409,Alice,196,:Dipendent
52410,Bob,199,:User
52411,Luca,198,:Boss
52412,Charlie,183,:Dipendent
52413,Luca,194,:Boss
52414,Charlie,173,:Boss
52415,David,178,:Employee
52416,Bob,181,:User
52417,Luca,180,:Dipendent
52418,Alice,180,:User
52419,Charlie,155,:User
52420,David,170,:User
52421,Luca,184,:User
52422,David,199,:User
52423,Bob,156,:Dipendent
52424,Bob,151,:Dipendent
52425,Bob,192,:User
52426,Charlie,200,:User
52427,Alice,168,:Boss
52428,Alice,155,:Dipendent
52429,Bob,188,:Dipendent
52430,Alice,170,:Employee
52431,Bob,175,:User
52432,David,177,:User
52433,Luca,180,:User
52434,Alice,170,:User
52435,David,153,:User
52436,Bob,187,:Dipendent
52437,David,189,:Dipendent
52438,Bob,200,:Boss
52439,Bob,179,:Dipendent
52440,Bob,170,:Dipendent
52441,David,173,:Boss
52442,Luca,160,:User
52443,Bob,162,:Employee
52444,Charlie,174,:User
52445,Luca,192,:User
52446,Bob,169,:User
52447,Luca,160,:Dipendent
52448,Charlie,196,:Employee
52449,David,153,:User
52450,Alice,189,:Boss
52451,Charlie,171,:Dipendent
52452,Alice,159,:Boss
52453,David,150,:Dipendent
52454,Alice,150,:Boss
52455,Luca,186,:Employee
52456,Alice,172,:Employee
52457,Charlie,160,:Boss
52458,Charlie,166,:User
52459,Luca,171,:Employee
52460,Charlie,188,:Employee
52461,Bob,185,:Employee
52462,Alice,188,:Employee
52463,Luca,172,:Employee
52464,Alice,194,:Dipendent
52465,Alice,171,:User
52466,Bob,157,:Dipendent
52467,Bob,165,:Employee
52468,Bob,156,:User
52469,Luca,182,:User
52470,David,169,:Dipendent
52471,Charlie,162,:Employee
52472,Alice,161,:Boss
52473,Charlie,199,:User
52474,David,188,:Employee
52475,Bob,177,:Dipendent
52476,Alice,181,:User
52477,Luca,168,:User
52478,Alice,200,:Dipendent
52479,Bob,169,:Dipendent
52480,David,154,:User
52481,Bob,193,:Dipendent
52482,David,181,:User
52483,Bob,152,:User
52484,Luca,181,:Boss
52485,Alice,167,:Employee
52486,David,171,:Boss
52487,Bob,166,:Boss
52488,Charlie,185,:Employee
52489,David,169,:Employee
52490,Alice,165,:Dipendent
52491,Alice,160,:User
52492,Bob,162,:Employee
52493,David,161,:Boss
52494,Alice,177,:Dipendent
52495,Alice,178,:Dipendent
52496,Charlie,160,:Employee
52497,Alice,181,:Employee
52498,Luca,154,:Boss
52499,Charlie,186,:Boss
52500,David,156,:User
52501,Bob,159,:Dipendent
52502,Charlie,157,:User
52503,David,185,:Dipendent
52504,David,166,:Boss
52505,David,188,:User
52506,David,152,:Boss
52507,Bob,190,:Employee
52508,Alice,166,:Boss
52509,Alice,157,:Dipendent
52510,Charlie,182,:Boss
52511,Charlie,192,:Boss
52512,Charlie,181,:User
52513,Charlie,153,:Employee
52514,Alice,188,:Dipendent
52515,Alice,163,:Boss
52516,David,197,:Boss
52517,Alice,183,:Employee
52518,Charlie,189,:Boss
52519,Charlie,198,:Dipendent
52520,Charlie,180,:User
52521,David,175,:Dipendent
52522,Alice,166,:User
52523,David,193,:Employee
52524,David,163,:Boss
52525,Luca,181,:Employee
52526,David,197,:User
52527,David,197,:Boss
52528,Charlie,186,:Dipendent
52529,Luca,195,:User
52530,Luca,183,:User
52531,Bob,181,:User
52532,Alice,199,:Dipendent
52533,Luca,167,:Employee
52534,Charlie,172,:User
52535,Alice,177,:Boss
52536,Charlie,170,:Employee
52537,Charlie,153,:User
52538,Charlie,192,:Boss
52539,Alice,176,:Dipendent
52540,David,163,:Boss
52541,Charlie,184,:User
52542,Luca,153,:Employee
52543,Charlie,179,:Employee
52544,Luca,187,:User
52545,Bob,166,:Dipendent
52546,Luca,178,:User
52547,David,193,:Boss
52548,Charlie,169,:Dipendent
52549,Alice,169,:Boss
52550,Charlie,164,:Boss
52551,Alice,186,:User
52552,Luca,180,:Boss
52553,Bob,165,:Employee
52554,Luca,183,:Dipendent
52555,Alice,195,:Dipendent
52556,Charlie,182,:User
52557,David,190,:Dipendent
52558,Bob,164,:User
52559,Charlie,191,:User
52560,Charlie,162,:Dipendent
52561,Alice,187,:User
52562,Charlie,170,:Dipendent
52563,Alice,183,:Boss
52564,Charlie,195,:Dipendent
52565,Charlie,151,:Boss
52566,Bob,178,:Boss
52567,Bob,194,:Boss
52568,Charlie,153,:User
52569,Bob,198,:User
52570,Alice,177,:User
52571,David,153,:Dipendent
52572,Alice,160,:User
52573,Charlie,150,:Boss
52574,David,179,:Employee
52575,Alice,155,:Employee
52576,Bob,171,:Boss
52577,Bob,153,:Dipendent
52578,Charlie,170,:Employee
52579,Bob,164,:Boss
52580,Alice,154,:Boss
52581,Charlie,154,:Dipendent
52582,Bob,200,:Dipendent
52583,Luca,169,:Dipendent
52584,Charlie,180,:User
52585,Alice,161,:Employee
52586,Alice,159,:User
52587,David,180,:User
52588,Luca,187,:Dipendent
52589,Luca,170,:Dipendent
52590,Alice,167,:User
52591,Bob,167,:Boss
52592,Charlie,155,:Employee
52593,Alice,177,:Dipendent
52594,Charlie,190,:User
52595,Luca,161,:User
52596,Luca,195,:Employee
52597,David,190,:Employee
52598,Bob,192,:Boss
52599,Luca,152,:User
52600,Bob,194,:Dipendent
52601,Luca,166,:Boss
52602,David,199,:Dipendent
52603,Alice,175,:Dipendent
52604,Alice,170,:User
52605,Alice,189,:User
52606,Bob,184,:User
52607,David,177,:Boss
52608,Alice,197,:User
52609,Alice,188,:Employee
52610,Charlie,188,:Boss
52611,David,176,:Employee
52612,Charlie,156,:Employee
52613,Luca,178,:Dipendent
52614,Charlie,159,:User
52615,Charlie,155,:Employee
52616,Bob,176,:Dipendent
52617,David,155,:Employee
52618,David,173,:Boss
52619,Alice,190,:Employee
52620,Charlie,176,:Boss
52621,Bob,173,:Employee
52622,Charlie,198,:User
52623,Luca,180,:User
52624,Luca,172,:Boss
52625,Luca,163,:User
52626,Alice,163,:Boss
52627,David,168,:Employee
52628,Alice,166,:Boss
52629,David,199,:User
52630,Alice,192,:Employee
52631,Bob,190,:User
52632,David,182,:Employee
52633,Bob,193,:Dipendent
52634,Bob,196,:User
52635,David,186,:User
52636,David,152,:Dipendent
52637,Luca,177,:Employee
52638,Luca,188,:Employee
52639,Charlie,181,:Dipendent
52640,Alice,193,:Dipendent
52641,Luca,186,:Dipendent
52642,David,186,:Employee
52643,Luca,198,:Boss
52644,Luca,150,:Dipendent
52645,Bob,151,:Employee
52646,David,181,:Dipendent
52647,Alice,164,:Boss
52648,Alice,182,:User
52649,Bob,155,:Dipendent
52650,Charlie,200,:Employee
52651,Luca,190,:User
52652,Luca,150,:Boss
52653,Bob,176,:Boss
52654,Luca,198,:Dipendent
52655,Alice,187,:Boss
52656,David,155,:Dipendent
52657,David,193,:User
52658,Luca,164,:Boss
52659,Charlie,186,:User
52660,Charlie,181,:Boss
52661,Alice,191,:Employee
52662,Luca,178,:User
52663,Bob,200,:Boss
52664,Bob,198,:Dipendent
52665,David,167,:User
52666,Luca,196,:Employee
52667,David,156,:Employee
52668,David,179,:Employee
52669,Bob,175,:Boss
52670,Bob,150,:Boss
52671,David,171,:Dipendent
52672,Bob,200,:Employee
52673,Bob,196,:User
52674,Luca,180,:Employee
52675,David,179,:User
52676,Bob,167,:Dipendent
52677,Charlie,176,:Employee
52678,Alice,194,:User
52679,Luca,152,:Dipendent
52680,Charlie,181,:User
52681,Charlie,179,:Boss
52682,Bob,161,:Boss
52683,Alice,177,:Dipendent
52684,Alice,151,:User
52685,David,157,:Employee
52686,Charlie,157,:Employee
52687,Alice,155,:Boss
52688,David,194,:Boss
52689,Alice,186,:Boss
52690,Luca,167,:Dipendent
52691,Charlie,194,:Employee
52692,Bob,180,:Dipendent
52693,Bob,151,:Dipendent
52694,Bob,159,:Dipendent
52695,Bob,175,:Employee
52696,Bob,164,:Boss
52697,Luca,174,:Employee
52698,Alice,158,:User
52699,Alice,197,:User
52700,Bob,188,:Boss
52701,Luca,183,:Dipendent
52702,David,177,:Employee
52703,David,170,:User
52704,David,181,:Dipendent
52705,Luca,164,:User
52706,Luca,199,:Dipendent
52707,Luca,175,:User
52708,Luca,196,:Boss
52709,Bob,178,:Employee
52710,Bob,174,:Dipendent
52711,Charlie,189,:Dipendent
52712,Alice,153,:Boss
52713,Luca,176,:Boss
52714,Luca,159,:Dipendent
52715,Charlie,178,:Dipendent
52716,Luca,165,:Dipendent
52717,Luca,178,:Boss
52718,Bob,195,:Dipendent
52719,Luca,184,:Employee
52720,Bob,156,:Dipendent
52721,David,155,:Employee
52722,Luca,197,:User
52723,David,186,:User
52724,Luca,173,:Employee
52725,Alice,194,:Boss
52726,Luca,171,:Employee
52727,Charlie,170,:User
52728,Bob,164,:Boss
52729,Alice,186,:Boss
52730,Bob,154,:Boss
52731,Charlie,158,:Boss
52732,Alice,180,:User
52733,Charlie,197,:Boss
52734,Luca,150,:User
52735,Luca,174,:User
52736,Luca,179,:Boss
52737,Bob,189,:Dipendent
52738,Alice,177,:Boss
52739,Alice,164,:Employee
52740,Luca,178,:User
52741,David,166,:Employee
52742,Luca,167,:User
52743,Charlie,159,:Employee
52744,David,167,:Boss
52745,Charlie,200,:Boss
52746,Charlie,185,:Boss
52747,David,188,:Dipendent
52748,David,185,:Boss
52749,David,196,:Employee
52750,Luca,179,:Employee
52751,Charlie,189,:Dipendent
52752,Bob,157,:Dipendent
52753,Luca,154,:Dipendent
52754,David,164,:Dipendent
52755,Bob,186,:Employee
52756,Alice,161,:User
52757,Alice,160,:User
52758,Bob,178,:Employee
52759,Luca,178,:Boss
52760,Bob,171,:Boss
52761,Bob,186,:Dipendent
52762,Bob,154,:Boss
52763,Luca,156,:Dipendent
52764,Bob,162,:Dipendent
52765,David,172,:User
52766,Charlie,160,:User
52767,Luca,155,:User
52768,Bob,169,:Dipendent
52769,Charlie,179,:Dipendent
52770,Luca,173,:Boss
52771,Luca,178,:Dipendent
52772,Alice,187,:Dipendent
52773,Alice,189,:Boss
52774,Alice,194,:Dipendent
52775,Charlie,168,:Dipendent
52776,Alice,161,:Boss
52777,David,182,:User
52778,Bob,167,:Boss
52779,Charlie,152,:Dipendent
52780,Charlie,181,:Dipendent
52781,David,158,:Dipendent
52782,Bob,197,:Dipendent
52783,Charlie,178,:Employee
52784,Charlie,181,:User
52785,Luca,195,:Dipendent
52786,Bob,180,:Dipendent
52787,Alice,172,:Employee
52788,Charlie,154,:Employee
52789,David,182,:User
52790,Alice,155,:Boss
52791,Luca,198,:Dipendent
52792,Bob,192,:Boss
52793,Bob,192,:Boss
52794,Alice,179,:Boss
52795,Bob,165,:Employee
52796,David,170,:Dipendent
52797,Luca,156,:Boss
52798,Bob,178,:User
52799,David,154,:Boss
52800,David,188,:Boss
52801,Charlie,177,:Dipendent
52802,Luca,199,:Employee
52803,David,163,:Employee
52804,Luca,186,:Dipendent
52805,David,184,:Employee
52806,Luca,176,:Employee
52807,Alice,172,:Dipendent
52808,Bob,180,:Dipendent
52809,David,166,:Employee
52810,Bob,157,:Dipendent
52811,Charlie,185,:Employee
52812,Charlie,180,:Employee
52813,Charlie,164,:Dipendent
52814,Alice,166,:Employee
52815,Luca,165,:Boss
52816,Bob,155,:Employee
52817,David,167,:User
52818,Charlie,196,:Dipendent
52819,Luca,196,:Dipendent
52820,Luca,174,:Employee
52821,David,186,:User
52822,Bob,151,:Boss
52823,Bob,163,:Employee
52824,Charlie,187,:Boss
52825,Charlie,176,:Dipendent
52826,Alice,170,:Employee
52827,Bob,189,:Boss
52828,Alice,188,:Boss
52829,Bob,197,:Dipendent
52830,Alice,167,:Dipendent
52831,Charlie,162,:Dipendent
52832,Charlie,184,:Employee
52833,Bob,178,:User
52834,Alice,184,:Boss
52835,Charlie,161,:Employee
52836,Bob,196,:Boss
52837,Alice,185,:User
52838,Alice,153,:Dipendent
52839,Charlie,180,:User
52840,Luca,181,:Boss
52841,Luca,188,:Dipendent
52842,Bob,186,:Dipendent
52843,Bob,153,:User
52844,Luca,180,:Boss
52845,Alice,156,:User
52846,David,171,:Dipendent
52847,David,179,:User
52848,David,197,:Employee
